"seg.id","dist2rd","slope","ndvi","dt","id","date","state","lunar"
9810,8.8045325819024,0.603677783175859,0.379025127688929,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9810,0.147798241289217,1.03818517875353,0.375733831008926,NA,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9810,12.9909249720383,1.70234411093802,0.344282381683484,360,"tm15","2015-07-23 22:44:00","Transit",0.515348107563037
9811,12.9909249720383,1.70234411093802,0.344282381683484,NA,"tm15","2015-07-23 22:50:00","Transit",0.515348107563037
9811,1.63830129012683,4.33224039022913,0.349786430976151,NA,"tm15","2015-07-23 22:50:00","Transit",0.515348107563037
9811,17.0265101104758,4.0989706572911,0.354018757050224,NA,"tm15","2015-07-23 22:50:00","Transit",0.515348107563037
9811,1.46039505201314,3.80599075545576,0.353632124927717,NA,"tm15","2015-07-23 22:50:00","Transit",0.515348107563037
9811,21.1130595560066,2.36790354110632,0.388886845999699,180,"tm15","2015-07-23 22:50:00","Transit",0.515348107563037
9819,3.33512418557606,1.53634544252145,0.524621201644475,NA,"tm15","2015-07-23 23:26:00","Transit",0.515348107563037
9819,0,0.467709895554698,0.505034515384637,NA,"tm15","2015-07-23 23:26:00","Transit",0.515348107563037
9819,17.6401686943985,1.00568323082466,0.546136860835812,NA,"tm15","2015-07-23 23:26:00","Transit",0.515348107563037
9819,6.42410102089883,1.73153429076945,0.525906107409672,300,"tm15","2015-07-23 23:26:00","Transit",0.515348107563037
9820,6.42410102089883,1.73153429076945,0.525906107409672,NA,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9820,2.57541489935068,1.05337960225531,0.491183514784316,NA,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9820,0.151927725602454,1.11265409632653,0.459896662180346,NA,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9820,0,1.01434810450378,0.425728596857329,NA,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9820,9.02293195142655,0.941573834251521,0.477771819646041,NA,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9820,1.67713180519347,1.04716177447134,0.453294884807776,360,"tm15","2015-07-23 23:31:00","Transit",0.515348107563037
9821,1.67713180519347,1.04716177447134,0.453294884807776,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,0.603792457249176,0.711969881771332,0.430877925327109,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,15.5350559131822,1.06827276288027,0.477498462052669,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,9.3579239156033,0.750811974186064,0.465078029391834,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,3.11576810825083,1.44642800981345,0.425682729298904,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,0,1.30832628837544,0.39997397520289,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,16.869945047237,1.48306257032421,0.437905412972082,NA,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9821,6.92943080309893,0.228182888179882,0.429565561855509,180,"tm15","2015-07-23 23:37:00","Transit",0.515348107563037
9822,6.92943080309893,0.228182888179882,0.429565561855509,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,0.303773345200704,0.527563596735443,0.41846199272668,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,0,0.596081025630914,0.406480892794429,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,12.2111673389045,1.43471161722713,0.418124121931693,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,6.35196220681588,0.585366942166009,0.410800620692357,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,1.2292820635727,1.20241730220596,0.406293171246559,NA,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9822,0,3.28715461638801,0.380861168545844,300,"tm15","2015-07-23 23:40:00","Transit",0.515348107563037
9823,0,3.28715461638801,0.380861168545844,NA,"tm15","2015-07-23 23:45:00","Transit",0.515348107563037
9823,11.9328366672989,2.2631744021894,0.401587510116067,NA,"tm15","2015-07-23 23:45:00","Transit",0.515348107563037
9823,5.39133422365913,0.835691477112511,0.423425226818692,300,"tm15","2015-07-23 23:45:00","Transit",0.515348107563037
9824,5.39133422365913,0.835691477112511,0.423425226818692,NA,"tm15","2015-07-23 23:50:00","Transit",0.515348107563037
9824,1.88905616298081,1.74527010635207,0.440028954604794,NA,"tm15","2015-07-23 23:50:00","Transit",0.515348107563037
9824,0,1.2033050716056,0.384955522966198,NA,"tm15","2015-07-23 23:50:00","Transit",0.515348107563037
