"seg.id","evi","dt","id","date","state"
41,0.664315323287051,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,0.575906756030939,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,0.869993552368754,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,1.02855992972312,NA,"emanuel",2019-05-23 17:35:41,"Unclassified"
41,1.94828773174717,2503,"emanuel",2019-05-23 17:35:41,"Unclassified"
42,1.94828773174717,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,1.02855992972312,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,0.869993552368754,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,1.11013082789658,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,0.664315323287051,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,0.385582367392021,NA,"emanuel",2019-05-23 18:17:24,"Unclassified"
42,0.279631749712758,455,"emanuel",2019-05-23 18:17:24,"Unclassified"
43,0.279631749712758,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,0.385582367392021,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,0.664315323287051,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,0.575906756030939,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,0.869993552368754,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,1.02855992972312,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,1.94828773174717,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,1.58274885223474,NA,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
43,0.662070219327616,425,"emanuel",2019-05-23 18:24:59,"Slow-Turn"
44,0.662070219327616,NA,"emanuel",2019-05-23 18:32:04,"Unclassified"
44,0.257291640388102,NA,"emanuel",2019-05-23 18:32:04,"Unclassified"
44,0.179501464029233,420,"emanuel",2019-05-23 18:32:04,"Unclassified"
45,0.179501464029233,NA,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
45,0.257291640388102,NA,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
45,0.309390937823983,NA,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
45,0.473198835368763,NA,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
45,1.06216374795419,NA,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
45,0.688218588191887,3779,"emanuel",2019-05-23 18:39:04,"Slow-Unif"
46,0.688218588191887,NA,"emanuel",2019-05-23 19:42:03,"Unclassified"
46,0.10044117505087,382,"emanuel",2019-05-23 19:42:03,"Unclassified"
47,0.10044117505087,NA,"emanuel",2019-05-23 19:48:25,"Unclassified"
47,0.252328874716142,NA,"emanuel",2019-05-23 19:48:25,"Unclassified"
47,0.950564259585969,411,"emanuel",2019-05-23 19:48:25,"Unclassified"
48,0.950564259585969,423,"emanuel",2019-05-23 19:55:16,"Slow-Unif"
49,0.950564259585969,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,0.868623940233353,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,0.10044117505087,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,0.765257192489352,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,1.2161604216929,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,0.952085588998889,NA,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
49,1.35120074901736,1300,"emanuel",2019-05-23 20:02:19,"Slow-Unif"
50,1.35120074901736,NA,"emanuel",2019-05-23 20:23:59,"Exploratory"
50,1.64583778027603,NA,"emanuel",2019-05-23 20:23:59,"Exploratory"
50,1.68039242939018,NA,"emanuel",2019-05-23 20:23:59,"Exploratory"
50,1.68528894864815,NA,"emanuel",2019-05-23 20:23:59,"Exploratory"
50,1.02243512401291,425,"emanuel",2019-05-23 20:23:59,"Exploratory"
51,1.02243512401291,NA,"emanuel",2019-05-23 20:31:04,"Exploratory"
51,1.17563839952296,NA,"emanuel",2019-05-23 20:31:04,"Exploratory"
51,0.526482254980888,NA,"emanuel",2019-05-23 20:31:04,"Exploratory"
51,1.11013082789658,NA,"emanuel",2019-05-23 20:31:04,"Exploratory"
51,0.936342843137534,385,"emanuel",2019-05-23 20:31:04,"Exploratory"
52,0.936342843137534,NA,"emanuel",2019-05-23 20:37:29,"Exploratory"
52,0.385582367392021,NA,"emanuel",2019-05-23 20:37:29,"Exploratory"
52,0.279631749712758,NA,"emanuel",2019-05-23 20:37:29,"Exploratory"
52,0.483250105004325,428,"emanuel",2019-05-23 20:37:29,"Exploratory"
53,0.483250105004325,NA,"emanuel",2019-05-23 20:44:37,"Slow-Unif"
53,0.279631749712758,77168,"emanuel",2019-05-23 20:44:37,"Slow-Unif"
54,0.279631749712758,390,"emanuel",2019-05-24 18:10:45,"Unclassified"
55,0.279631749712758,NA,"emanuel",2019-05-24 18:17:15,"Slow-Unif"
55,0.275088025082983,455,"emanuel",2019-05-24 18:17:15,"Slow-Unif"
56,0.275088025082983,NA,"emanuel",2019-05-24 18:24:50,"Slow-Unif"
56,0.70896644547218,NA,"emanuel",2019-05-24 18:24:50,"Slow-Unif"
56,1.12308550899368,399,"emanuel",2019-05-24 18:24:50,"Slow-Unif"
57,1.12308550899368,NA,"emanuel",2019-05-24 18:31:29,"Slow-Unif"
57,1.52818466861891,NA,"emanuel",2019-05-24 18:31:29,"Slow-Unif"
