"seg.id","dist2rd","elev","ndvi","dt","id","date","lunar"
1372,35.1666679382324,105.844674445969,0.856285717222572,300,"tm2",2014-11-11 02:48:00,0.784576880264278
1373,35.1666679382324,105.844674445969,0.856285717222572,NA,"tm2",2014-11-11 02:53:00,0.784576880264278
1373,41.087776184082,103.528101972231,0.843472123344886,NA,"tm2",2014-11-11 02:53:00,0.784576880264278
1373,30.5977783203125,99.6214594691194,0.801453505526454,240,"tm2",2014-11-11 02:53:00,0.784576880264278
1374,30.5977783203125,99.6214594691194,0.801453505526454,300,"tm2",2014-11-11 02:57:00,0.784576880264278
1375,30.5977783203125,99.6214594691194,0.801453505526454,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,5.59666681289673,98.1254858397876,0.771731364607022,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,18.7600002288818,99.9254597404507,0.783633778123111,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,1.67333328723907,98.1313532032866,0.800977048451905,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,10.3744440078735,99.8685636067842,0.782108772660213,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,3.50111103057861,97.1449437225787,0.832523858846847,NA,"tm2",2014-11-11 03:02:00,0.784576880264278
1375,2.63222217559814,98.3188582770474,0.821351766779729,300,"tm2",2014-11-11 03:02:00,0.784576880264278
1376,2.63222217559814,98.3188582770474,0.821351766779729,NA,"tm2",2014-11-11 03:07:00,0.784576880264278
1376,10.845555305481,99.9589741070789,0.800544619289713,NA,"tm2",2014-11-11 03:07:00,0.784576880264278
1376,4.49111127853394,96.8604885797829,0.841720607495898,NA,"tm2",2014-11-11 03:07:00,0.784576880264278
1376,1.99333333969116,96.8676570404316,0.803125553466574,300,"tm2",2014-11-11 03:07:00,0.784576880264278
1377,1.99333333969116,96.8676570404316,0.803125553466574,NA,"tm2",2014-11-11 03:12:00,0.784576880264278
1377,4.95111131668091,96.8681329352195,0.759027252159215,300,"tm2",2014-11-11 03:12:00,0.784576880264278
1378,4.95111131668091,96.8681329352195,0.759027252159215,NA,"tm2",2014-11-11 03:17:00,0.784576880264278
1378,11.9188890457153,95.2423377687691,0.819185876077553,NA,"tm2",2014-11-11 03:17:00,0.784576880264278
1378,5.18888902664185,95.3473392724154,0.743783285448968,NA,"tm2",2014-11-11 03:17:00,0.784576880264278
1378,24.6733341217041,95.0167494915625,0.754970105842895,240,"tm2",2014-11-11 03:17:00,0.784576880264278
1379,24.6733341217041,95.0167494915625,0.754970105842895,NA,"tm2",2014-11-11 03:21:00,0.784576880264278
1379,3.3044445514679,95.928673399405,0.658984511051237,NA,"tm2",2014-11-11 03:21:00,0.784576880264278
1379,1.68222224712372,95.9887679674189,0.687806051477561,300,"tm2",2014-11-11 03:21:00,0.784576880264278
1380,1.68222224712372,95.9887679674189,0.687806051477561,NA,"tm2",2014-11-11 03:26:00,0.784576880264278
1380,11.9088888168335,96.8056022562645,0.765345213319874,NA,"tm2",2014-11-11 03:26:00,0.784576880264278
1380,1.89666664600372,95.8883268492549,0.780767515283902,300,"tm2",2014-11-11 03:26:00,0.784576880264278
1381,1.89666664600372,95.8883268492549,0.780767515283902,300,"tm2",2014-11-11 03:31:00,0.784576880264278
1382,1.89666664600372,95.8883268492549,0.780767515283902,NA,"tm2",2014-11-11 03:36:00,0.784576880264278
1382,11.9088888168335,96.8056022562645,0.765345213319874,55920,"tm2",2014-11-11 03:36:00,0.784576880264278
1383,11.9088888168335,96.8056022562645,0.765345213319874,NA,"tm2",2014-11-11 19:08:00,0.784576880264278
1383,34.1466674804688,95.8149414917656,0.784458643599164,NA,"tm2",2014-11-11 19:08:00,0.784576880264278
1383,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:08:00,0.784576880264278
1384,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:13:00,0.784576880264278
1385,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:18:00,0.784576880264278
1386,53.6877784729004,96.9777698134303,0.832731950869246,540,"tm2",2014-11-11 19:23:00,0.784576880264278
1387,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:32:00,0.784576880264278
1388,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:37:00,0.784576880264278
1389,53.6877784729004,96.9777698134303,0.832731950869246,300,"tm2",2014-11-11 19:42:00,0.784576880264278
1390,53.6877784729004,96.9777698134303,0.832731950869246,NA,"tm2",2014-11-11 19:47:00,0.784576880264278
