"seg.id","lulc","slope","dt","id","date","date.round","state","t.ar","rain"
8934,5,1.48753082885128,300,"tm6",2014-11-29 15:39:00,2014-11-29 16:00:00,"Foraging",30.8,0.4
8935,5,1.48753082885128,840,"tm6",2014-11-29 15:53:00,2014-11-29 16:00:00,"Foraging",30.8,0.4
8936,5,1.48753082885128,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,1.38613746546853,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,1.82636676678839,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,2.46611063580627,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,2.6373756122503,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,1.62185208839556,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,1.22400855944611,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,2.08056224506553,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,1.76489838079614,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,3.2970334638329,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,3.90263013451785,NA,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8936,5,2.33227832385032,240,"tm6",2014-11-29 15:57:00,2014-11-29 16:00:00,"Transit",30.8,0.4
8937,5,2.33227832385032,NA,"tm6",2014-11-29 17:38:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8937,5,1.97586698998365,6060,"tm6",2014-11-29 17:38:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8938,5,1.97586698998365,NA,"tm6",2014-11-29 17:41:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8938,5,1.72064190873235,NA,"tm6",2014-11-29 17:41:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8938,5,1.79375383951932,180,"tm6",2014-11-29 17:41:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8939,5,1.79375383951932,300,"tm6",2014-11-29 17:46:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8940,5,1.79375383951932,300,"tm6",2014-11-29 17:51:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8941,5,1.79375383951932,NA,"tm6",2014-11-29 17:56:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8941,5,1.24682135412953,300,"tm6",2014-11-29 17:56:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8942,5,1.24682135412953,NA,"tm6",2014-11-29 18:01:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8942,5,2.75928422853539,300,"tm6",2014-11-29 18:01:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8943,5,2.75928422853539,NA,"tm6",2014-11-29 18:06:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8943,5,3.86414654727726,NA,"tm6",2014-11-29 18:06:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8943,5,1.79375383951932,300,"tm6",2014-11-29 18:06:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
8944,5,1.79375383951932,NA,"tm6",2014-11-29 18:11:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8944,5,1.46579299367176,NA,"tm6",2014-11-29 18:11:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8944,5,2.46574908737098,NA,"tm6",2014-11-29 18:11:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8944,5,1.79458587880542,300,"tm6",2014-11-29 18:11:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,1.79458587880542,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,2.62532202148105,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,4.1562939454983,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,4.92455177204127,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,3.175318066663,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,2.10364488435701,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,1.86931142055093,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,1.58483016697801,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,2.01549579205428,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,2.09301225976716,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,3.10266188145003,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,5,3.88048336468705,NA,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8945,7,4.40548747729278,300,"tm6",2014-11-29 18:16:00,2014-11-29 18:00:00,"Transit",26.6,4.2
8946,7,4.40548747729278,NA,"tm6",2014-11-29 18:31:00,2014-11-29 19:00:00,"Transit",29.9,1
8946,7,2.63162522550664,NA,"tm6",2014-11-29 18:31:00,2014-11-29 19:00:00,"Transit",29.9,1
8946,5,3.30551966622045,900,"tm6",2014-11-29 18:31:00,2014-11-29 19:00:00,"Transit",29.9,1
8947,5,3.30551966622045,NA,"tm6",2014-11-29 18:36:00,2014-11-29 19:00:00,"Foraging",29.9,1
8947,5,1.36697954119639,300,"tm6",2014-11-29 18:36:00,2014-11-29 19:00:00,"Foraging",29.9,1
8948,5,1.36697954119639,NA,"tm6",2014-11-29 18:41:00,2014-11-29 19:00:00,"Foraging",29.9,1
8948,5,3.30551966622045,NA,"tm6",2014-11-29 18:41:00,2014-11-29 19:00:00,"Foraging",29.9,1
8948,5,2.80023259297519,300,"tm6",2014-11-29 18:41:00,2014-11-29 19:00:00,"Foraging",29.9,1
8949,5,2.80023259297519,NA,"tm6",2014-11-29 18:46:00,2014-11-29 19:00:00,"Foraging",29.9,1
8949,5,3.30551966622045,NA,"tm6",2014-11-29 18:46:00,2014-11-29 19:00:00,"Foraging",29.9,1
8949,5,1.36697954119639,300,"tm6",2014-11-29 18:46:00,2014-11-29 19:00:00,"Foraging",29.9,1
8950,5,1.36697954119639,NA,"tm6",2014-11-29 18:51:00,2014-11-29 19:00:00,"Foraging",29.9,1
8950,7,1.87495349047752,NA,"tm6",2014-11-29 18:51:00,2014-11-29 19:00:00,"Foraging",29.9,1
8950,7,3.2078371078412,300,"tm6",2014-11-29 18:51:00,2014-11-29 19:00:00,"Foraging",29.9,1
8951,7,3.2078371078412,NA,"tm6",2014-11-29 18:57:00,2014-11-29 19:00:00,"Foraging",29.9,1
8951,7,2.15564863190195,360,"tm6",2014-11-29 18:57:00,2014-11-29 19:00:00,"Foraging",29.9,1
8952,7,2.15564863190195,180,"tm6",2014-11-29 19:00:00,2014-11-29 19:00:00,"Foraging",29.9,1
8953,7,2.15564863190195,NA,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8953,7,2.54124533233134,NA,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8953,5,2.13986410207197,NA,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8953,5,3.83916235387427,NA,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8953,7,3.40324897536623,NA,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8953,7,3.75027843871357,300,"tm6",2014-11-29 19:05:00,2014-11-29 19:00:00,"Transit",29.9,1
8954,7,3.75027843871357,300,"tm6",2014-11-29 19:10:00,2014-11-29 19:00:00,"Foraging",29.9,1
8955,7,3.75027843871357,NA,"tm6",2014-11-29 19:15:00,2014-11-29 19:00:00,"Foraging",29.9,1
8955,5,4.93807107606669,NA,"tm6",2014-11-29 19:15:00,2014-11-29 19:00:00,"Foraging",29.9,1
8955,7,3.52679449133872,300,"tm6",2014-11-29 19:15:00,2014-11-29 19:00:00,"Foraging",29.9,1
8956,7,3.52679449133872,300,"tm6",2014-11-29 19:20:00,2014-11-29 19:00:00,"Foraging",29.9,1
8957,7,3.52679449133872,NA,"tm6",2014-11-29 19:26:00,2014-11-29 19:00:00,"Foraging",29.9,1
8957,7,3.39006284516559,360,"tm6",2014-11-29 19:26:00,2014-11-29 19:00:00,"Foraging",29.9,1
8958,7,3.39006284516559,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,3.52679449133872,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,4.25786720103872,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,3.75027843871357,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,3.40324897536623,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,5,3.83916235387427,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,2.44416985529424,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,2.54124533233134,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,2.15564863190195,NA,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8958,7,1.64972133994225,180,"tm6",2014-11-29 19:29:00,2014-11-29 19:00:00,"Transit",29.9,1
8959,7,1.64972133994225,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,5,2.09701932033235,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,3.33048836155118,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,1.60191249823785,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,0.983917623186647,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,2.19485545000078,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,4.25450920332526,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,5,3.34240557690802,NA,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8959,7,2.29151868934651,1560,"tm6",2014-11-29 19:55:00,2014-11-29 20:00:00,"Transit",30.1,0
8960,7,2.29151868934651,NA,"tm6",2014-11-29 19:57:00,2014-11-29 20:00:00,"Transit",30.1,0
8960,7,2.25449221976788,NA,"tm6",2014-11-29 19:57:00,2014-11-29 20:00:00,"Transit",30.1,0
8960,7,2.46554860107393,120,"tm6",2014-11-29 19:57:00,2014-11-29 20:00:00,"Transit",30.1,0
8961,7,2.46554860107393,NA,"tm6",2014-11-29 20:04:00,2014-11-29 20:00:00,"Transit",30.1,0
8961,7,3.95337245753937,NA,"tm6",2014-11-29 20:04:00,2014-11-29 20:00:00,"Transit",30.1,0
8961,5,3.47675604739367,420,"tm6",2014-11-29 20:04:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,3.47675604739367,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.37951539846524,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,3.34322809166797,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,1.59513862415197,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,2.7340565474169,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,3.41648048416772,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,2.83147437386978,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,1.48426806922482,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,0.597671783471802,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,2.31577022335173,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,3,2.09984551682751,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,5.43160238597854,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,6.25951734061536,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,4.68392839979042,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.64043690618706,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.51507520631008,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.55979248681227,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.58510149341501,NA,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8962,5,2.46309982895444,300,"tm6",2014-11-29 20:09:00,2014-11-29 20:00:00,"Transit",30.1,0
8963,5,2.46309982895444,NA,"tm6",2014-11-29 20:53:00,2014-11-29 21:00:00,"Transit",30.3,0
8963,5,2.58510149341501,NA,"tm6",2014-11-29 20:53:00,2014-11-29 21:00:00,"Transit",30.3,0
8963,5,2.55979248681227,2640,"tm6",2014-11-29 20:53:00,2014-11-29 21:00:00,"Transit",30.3,0
8964,5,2.55979248681227,360,"tm6",2014-11-29 20:59:00,2014-11-29 21:00:00,"Foraging",30.3,0
8965,5,2.55979248681227,180,"tm6",2014-11-29 21:02:00,2014-11-29 21:00:00,"Foraging",30.3,0
8966,5,2.55979248681227,NA,"tm6",2014-11-29 21:07:00,2014-11-29 21:00:00,"Foraging",30.3,0
8966,5,2.51507520631008,300,"tm6",2014-11-29 21:07:00,2014-11-29 21:00:00,"Foraging",30.3,0
8967,5,2.51507520631008,NA,"tm6",2014-11-29 21:22:00,2014-11-29 21:00:00,"Foraging",30.3,0
8967,5,2.64043690618706,NA,"tm6",2014-11-29 21:22:00,2014-11-29 21:00:00,"Foraging",30.3,0
8967,5,2.44245963742663,900,"tm6",2014-11-29 21:22:00,2014-11-29 21:00:00,"Foraging",30.3,0
8968,5,2.44245963742663,360,"tm6",2014-11-29 21:28:00,2014-11-29 21:00:00,"Foraging",30.3,0
8969,5,2.44245963742663,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,3.95132833910837,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,6.02437171254241,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,4.9500498274506,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,5.19235159325928,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,6.13723073926056,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,5.73597668033048,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,3.2920188727458,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,6.09256638655158,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,7,4.36140268116707,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,2.48564184622646,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,7,4.91183157721862,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,7,4.48642758512792,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,5,4.65345602574101,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,7,2.77707823306659,NA,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8969,7,3.03866670702029,180,"tm6",2014-11-29 21:31:00,2014-11-29 22:00:00,"Transit",29.3,0
8970,7,3.03866670702029,NA,"tm6",2014-11-29 21:54:00,2014-11-29 22:00:00,"Transit",29.3,0
8970,7,5.57364042860932,NA,"tm6",2014-11-29 21:54:00,2014-11-29 22:00:00,"Transit",29.3,0
8970,5,2.334846025082,NA,"tm6",2014-11-29 21:54:00,2014-11-29 22:00:00,"Transit",29.3,0
8970,5,4.43412346201062,1380,"tm6",2014-11-29 21:54:00,2014-11-29 22:00:00,"Transit",29.3,0
8971,5,4.43412346201062,NA,"tm6",2014-11-29 22:02:00,2014-11-29 22:00:00,"Transit",29.3,0
8971,5,6.5191147680056,480,"tm6",2014-11-29 22:02:00,2014-11-29 22:00:00,"Transit",29.3,0
8972,5,6.5191147680056,NA,"tm6",2014-11-29 22:05:00,2014-11-29 22:00:00,"Transit",29.3,0
8972,5,4.79783055141044,NA,"tm6",2014-11-29 22:05:00,2014-11-29 22:00:00,"Transit",29.3,0
8972,5,4.59873107609638,180,"tm6",2014-11-29 22:05:00,2014-11-29 22:00:00,"Transit",29.3,0
8973,5,4.59873107609638,NA,"tm6",2014-11-29 22:10:00,2014-11-29 22:00:00,"Transit",29.3,0
8973,5,3.987203929502,300,"tm6",2014-11-29 22:10:00,2014-11-29 22:00:00,"Transit",29.3,0
8974,5,3.987203929502,NA,"tm6",2014-11-29 22:15:00,2014-11-29 22:00:00,"Transit",29.3,0
8974,5,3.27150287142909,300,"tm6",2014-11-29 22:15:00,2014-11-29 22:00:00,"Transit",29.3,0
8975,5,3.27150287142909,NA,"tm6",2014-11-29 22:20:00,2014-11-29 22:00:00,"Transit",29.3,0
8975,5,2.88330626917123,NA,"tm6",2014-11-29 22:20:00,2014-11-29 22:00:00,"Transit",29.3,0
8975,5,4.2880220245851,NA,"tm6",2014-11-29 22:20:00,2014-11-29 22:00:00,"Transit",29.3,0
8975,5,5.22473636467,300,"tm6",2014-11-29 22:20:00,2014-11-29 22:00:00,"Transit",29.3,0
8976,5,5.22473636467,NA,"tm6",2014-11-29 22:26:00,2014-11-29 22:00:00,"Transit",29.3,0
8976,5,3.54576468229416,NA,"tm6",2014-11-29 22:26:00,2014-11-29 22:00:00,"Transit",29.3,0
8976,5,4.43155023147068,NA,"tm6",2014-11-29 22:26:00,2014-11-29 22:00:00,"Transit",29.3,0
8976,5,3.75855165952717,360,"tm6",2014-11-29 22:26:00,2014-11-29 22:00:00,"Transit",29.3,0
8977,5,3.75855165952717,NA,"tm6",2014-11-29 22:29:00,2014-11-29 22:00:00,"Transit",29.3,0
8977,5,4.43155023147068,NA,"tm6",2014-11-29 22:29:00,2014-11-29 22:00:00,"Transit",29.3,0
8977,5,2.92477867094855,180,"tm6",2014-11-29 22:29:00,2014-11-29 22:00:00,"Transit",29.3,0
8978,5,2.92477867094855,NA,"tm6",2014-11-29 22:34:00,2014-11-29 23:00:00,"Transit",28.9,0
8978,5,2.98350165536099,NA,"tm6",2014-11-29 22:34:00,2014-11-29 23:00:00,"Transit",28.9,0
8978,5,2.98301133756389,300,"tm6",2014-11-29 22:34:00,2014-11-29 23:00:00,"Transit",28.9,0
8979,5,2.98301133756389,NA,"tm6",2014-11-29 22:39:00,2014-11-29 23:00:00,"Transit",28.9,0
8979,5,2.87466298025468,NA,"tm6",2014-11-29 22:39:00,2014-11-29 23:00:00,"Transit",28.9,0
8979,5,2.49589962429744,NA,"tm6",2014-11-29 22:39:00,2014-11-29 23:00:00,"Transit",28.9,0
8979,5,2.93926893506744,NA,"tm6",2014-11-29 22:39:00,2014-11-29 23:00:00,"Transit",28.9,0
8979,5,2.80139712175772,300,"tm6",2014-11-29 22:39:00,2014-11-29 23:00:00,"Transit",28.9,0
8980,5,2.80139712175772,NA,"tm6",2014-11-29 22:44:00,2014-11-29 23:00:00,"Foraging",28.9,0
8980,5,3.5012217548074,300,"tm6",2014-11-29 22:44:00,2014-11-29 23:00:00,"Foraging",28.9,0
8981,5,3.5012217548074,NA,"tm6",2014-11-29 22:49:00,2014-11-29 23:00:00,"Foraging",28.9,0
8981,5,1.66275426180768,300,"tm6",2014-11-29 22:49:00,2014-11-29 23:00:00,"Foraging",28.9,0
8982,5,1.66275426180768,300,"tm6",2014-11-29 22:54:00,2014-11-29 23:00:00,"Foraging",28.9,0
8983,5,1.66275426180768,NA,"tm6",2014-11-29 23:00:00,2014-11-29 23:00:00,"Foraging",28.9,0
8983,5,0.735657643027997,360,"tm6",2014-11-29 23:00:00,2014-11-29 23:00:00,"Foraging",28.9,0
8984,5,0.735657643027997,NA,"tm6",2014-11-29 23:03:00,2014-11-29 23:00:00,"Foraging",28.9,0
8984,5,2.38966087657574,NA,"tm6",2014-11-29 23:03:00,2014-11-29 23:00:00,"Foraging",28.9,0
8984,5,1.74040101905057,NA,"tm6",2014-11-29 23:03:00,2014-11-29 23:00:00,"Foraging",28.9,0
8984,5,0.720423258779517,180,"tm6",2014-11-29 23:03:00,2014-11-29 23:00:00,"Foraging",28.9,0
8985,5,0.720423258779517,300,"tm6",2014-11-29 23:08:00,2014-11-29 23:00:00,"Foraging",28.9,0
8986,5,0.720423258779517,NA,"tm6",2014-11-29 23:13:00,2014-11-29 23:00:00,"Transit",28.9,0
8986,5,1.56202554188237,NA,"tm6",2014-11-29 23:13:00,2014-11-29 23:00:00,"Transit",28.9,0
8986,5,1.46464928879931,NA,"tm6",2014-11-29 23:13:00,2014-11-29 23:00:00,"Transit",28.9,0
8986,5,1.42047738396607,300,"tm6",2014-11-29 23:13:00,2014-11-29 23:00:00,"Transit",28.9,0
8987,5,1.42047738396607,NA,"tm6",2014-11-29 23:19:00,2014-11-29 23:00:00,"Transit",28.9,0
8987,5,0.0818091655418489,360,"tm6",2014-11-29 23:19:00,2014-11-29 23:00:00,"Transit",28.9,0
8988,5,0.0818091655418489,NA,"tm6",2014-11-29 23:22:00,2014-11-29 23:00:00,"Transit",28.9,0
8988,5,0.315745230461377,180,"tm6",2014-11-29 23:22:00,2014-11-29 23:00:00,"Transit",28.9,0
8989,5,0.315745230461377,NA,"tm6",2014-11-29 23:27:00,2014-11-29 23:00:00,"Transit",28.9,0
8989,5,1.504977438099,NA,"tm6",2014-11-29 23:27:00,2014-11-29 23:00:00,"Transit",28.9,0
8989,7,2.21879362486237,NA,"tm6",2014-11-29 23:27:00,2014-11-29 23:00:00,"Transit",28.9,0
8989,5,3.38958086288164,300,"tm6",2014-11-29 23:27:00,2014-11-29 23:00:00,"Transit",28.9,0
8990,5,3.38958086288164,300,"tm6",2014-11-29 23:32:00,2014-11-30 00:00:00,"Foraging",28.1,0
8991,5,3.38958086288164,240,"tm6",2014-11-29 23:36:00,2014-11-30 00:00:00,"Foraging",28.1,0
8992,5,3.38958086288164,900,"tm6",2014-11-29 23:51:00,2014-11-30 00:00:00,"Burrow",28.1,0
8993,5,3.38958086288164,300,"tm6",2014-11-29 23:56:00,2014-11-30 00:00:00,"Burrow",28.1,0
8994,5,3.38958086288164,300,"tm6",2014-11-30 00:01:00,2014-11-30 00:00:00,"Burrow",28.1,0
8995,5,3.38958086288164,300,"tm6",2014-11-30 00:06:00,2014-11-30 00:00:00,"Burrow",28.1,0
8996,5,3.38958086288164,240,"tm6",2014-11-30 00:10:00,2014-11-30 00:00:00,"Burrow",28.1,0
8997,5,3.38958086288164,420,"tm6",2014-11-30 00:17:00,2014-11-30 00:00:00,"Foraging",28.1,0
8998,5,3.38958086288164,NA,"tm6",2014-11-30 00:45:00,2014-11-30 01:00:00,"Foraging",27.7,0
8998,5,2.66597054625124,1680,"tm6",2014-11-30 00:45:00,2014-11-30 01:00:00,"Foraging",27.7,0
8999,5,2.66597054625124,NA,"tm6",2014-11-30 00:50:00,2014-11-30 01:00:00,"Foraging",27.7,0
8999,7,2.47531060282713,300,"tm6",2014-11-30 00:50:00,2014-11-30 01:00:00,"Foraging",27.7,0
9000,7,2.47531060282713,NA,"tm6",2014-11-30 00:55:00,2014-11-30 01:00:00,"Foraging",27.7,0
9000,7,2.2835650765959,300,"tm6",2014-11-30 00:55:00,2014-11-30 01:00:00,"Foraging",27.7,0
9001,7,2.2835650765959,NA,"tm6",2014-11-30 00:59:00,2014-11-30 01:00:00,"Foraging",27.7,0
9001,5,0.782774565251897,NA,"tm6",2014-11-30 00:59:00,2014-11-30 01:00:00,"Foraging",27.7,0
9001,5,3.85630334663104,240,"tm6",2014-11-30 00:59:00,2014-11-30 01:00:00,"Foraging",27.7,0
9002,5,3.85630334663104,1560,"tm6",2014-11-30 01:25:00,2014-11-30 01:00:00,"Foraging",27.7,0
9003,5,3.85630334663104,NA,"tm6",2014-11-30 01:30:00,2014-11-30 02:00:00,"Foraging",27,0
9003,5,0.782774565251897,NA,"tm6",2014-11-30 01:30:00,2014-11-30 02:00:00,"Foraging",27,0
9003,7,2.2835650765959,300,"tm6",2014-11-30 01:30:00,2014-11-30 02:00:00,"Foraging",27,0
9004,7,2.2835650765959,NA,"tm6",2014-11-30 01:35:00,2014-11-30 02:00:00,"Foraging",27,0
9004,5,0.782774565251897,NA,"tm6",2014-11-30 01:35:00,2014-11-30 02:00:00,"Foraging",27,0
9004,5,3.85630334663104,300,"tm6",2014-11-30 01:35:00,2014-11-30 02:00:00,"Foraging",27,0
9005,5,3.85630334663104,300,"tm6",2014-11-30 01:40:00,2014-11-30 02:00:00,"Foraging",27,0
9006,5,3.85630334663104,300,"tm6",2014-11-30 01:45:00,2014-11-30 02:00:00,"Foraging",27,0
9007,5,3.85630334663104,NA,"tm6",2014-11-30 01:50:00,2014-11-30 02:00:00,"Foraging",27,0
9007,5,4.06435826005138,NA,"tm6",2014-11-30 01:50:00,2014-11-30 02:00:00,"Foraging",27,0
9007,5,2.66597054625124,NA,"tm6",2014-11-30 01:50:00,2014-11-30 02:00:00,"Foraging",27,0
9007,5,3.38958086288164,300,"tm6",2014-11-30 01:50:00,2014-11-30 02:00:00,"Foraging",27,0
9008,5,3.38958086288164,840,"tm6",2014-11-30 02:04:00,2014-11-30 02:00:00,"Burrow",27,0
9009,5,3.38958086288164,300,"tm6",2014-11-30 02:09:00,2014-11-30 02:00:00,"Burrow",27,0
9010,5,3.38958086288164,300,"tm6",2014-11-30 02:14:00,2014-11-30 02:00:00,"Burrow",27,0
9011,5,3.38958086288164,300,"tm6",2014-11-30 02:19:00,2014-11-30 02:00:00,"Burrow",27,0
9012,5,3.38958086288164,300,"tm6",2014-11-30 02:24:00,2014-11-30 02:00:00,"Burrow",27,0
9013,5,3.38958086288164,300,"tm6",2014-11-30 02:29:00,2014-11-30 02:00:00,"Burrow",27,0
9014,5,3.38958086288164,360,"tm6",2014-11-30 02:35:00,2014-11-30 03:00:00,"Burrow",26.4,0
