"seg.id","dist2rd","slope","ndvi","dt","id","date","date.round","state","lunar","t.ar","rain"
58,56.3877792358398,2.49305569408495,0.831721829545342,300,"tm10",2015-01-26 21:24:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
59,56.3877792358398,2.49305569408495,0.831721829545342,NA,"tm10",2015-01-26 21:29:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
59,69.4800033569336,4.72694901017927,0.841416908377163,NA,"tm10",2015-01-26 21:29:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
59,45.1300010681152,6.23559685984237,0.808105901801189,300,"tm10",2015-01-26 21:29:00,2015-01-26 21:00:00,"Foraging",0.428734740671871,27.2,0
60,45.1300010681152,6.23559685984237,0.808105901801189,360,"tm10",2015-01-26 21:35:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
61,45.1300010681152,6.23559685984237,0.808105901801189,NA,"tm10",2015-01-26 21:38:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
61,66.4577789306641,8.25128050338384,0.82462859846887,180,"tm10",2015-01-26 21:38:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
62,66.4577789306641,8.25128050338384,0.82462859846887,300,"tm10",2015-01-26 21:43:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
63,66.4577789306641,8.25128050338384,0.82462859846887,300,"tm10",2015-01-26 21:48:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
64,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-26 21:53:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
64,87.2577743530273,6.46230974298628,0.845003075725948,300,"tm10",2015-01-26 21:53:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
65,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-26 22:07:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
65,66.4577789306641,8.25128050338384,0.82462859846887,840,"tm10",2015-01-26 22:07:00,2015-01-26 22:00:00,"Foraging",0.428734740671871,26.8,0
